Date,Screen Name,Tweet Text,Tweet ID,Followers,Retweets,Favorites,Verfied,Location,Polarity,Outcome
8/5/16,@presidentcharve,RT @ASAP_Zayy: The bible got a few https://t.co/xIS5BAD6iK,7.30E+17,2792,9795,0,No,,0,Rise
8/5/16,@Kiumpu__Xeowju,Tria Hair Removal Laser 4X - Bid Now! Only $225.5 https://t.co/engWRIyCcd https://t.co/zIA0Dt7znJ,7.30E+17,72,0,0,No,"New York, USA",0,Rise
8/5/16,@MsGoodheart_,RT @ItsBrokenMsg: You. You. You. You're all I think about.,7.30E+17,47,97,0,No,Washington DC,0,Rise
8/5/16,@Xaokcu__Gaixte,USA New LCD Touch Screen Digitizer For Google Nexus 7 2nd Gen Asus K008 + Frame - Buy It N_—_ https://t.co/LB1PiPQI55 https://t.co/8T0ZHCLGTH,7.30E+17,151,0,0,No,"New York, USA",0,Rise
8/5/16,@Xaokcu__Gaixte,Sony PlayStation 4 PS4 Console Bundle 500 GB CUH-1115A - Bid Now! Only $136.5 https://t.co/bY4AC89MEs https://t.co/xnvjhuvNGY,7.30E+17,151,0,0,No,"New York, USA",5,Rise
8/5/16,@MostBreaking,"""Most people get it when I say, 'She has two daddies.' Others persist, asking, 'No, but who is her mom?' "" https://t.co/YxKqjcqSky",7.30E+17,49,0,0,No,"Manhattan, NY",0,Rise
8/5/16,@robey,RT @ashleyfeinberg: holy shit these photos of Obama and Barbara Bush https://t.co/lnRxN1Gv3z,7.30E+17,7045,6114,0,No,"San Francisco, CA",5,Rise
8/5/16,@cooneycalendar,"RT @DanWilbur: Once more, with feeling: This Tuesday at @littlefieldnyc with amazingly funny people. Book jokes, music, stand-up. https://t_—_",7.30E+17,443,5,0,No,New York City,20,Rise
8/5/16,@IGAlexia,RT @VanityFair: How #GameOfThrones poured cold water on two highly anticipated moments https://t.co/UuBfRaTJxe https://t.co/FZ8fcM6xYI,7.30E+17,1224,19,0,No,"Kansas City, MO",-5,Rise
8/5/16,@c__chedda,RT @pupiedog: i'm so bored of lame ass bitches beefing with me bc they dont have a man or a hobby or self love,7.30E+17,723,6,0,No,,5,Rise
8/5/16,@issuesgvskvrth,RT @cameronhurley: Roller Coaster IS the best Blink song ever written and you are wrong if you don_—Èt think so.,7.30E+17,1048,18,0,No,The Langdon House,5,Rise
8/5/16,@cakemecalum,RT @wwwbigbaldhead: http://t.co/CQZn9KtllO,7.30E+17,911,1979,0,No,"S’£o Paulo, Brasil",0,Rise
8/5/16,@ShakirRodriguez,"Happy Mother's Day to my Queen! I love you to the moon thedamabelle75 _™…ç_™……_ù_´Ùè @ Brooklyn, New York https://t.co/h093e5ve2N",7.30E+17,608,0,0,No,"Seattle, Wa",15,Rise
8/5/16,@Kiumpu__Xeowju,Clarisonic Mia 3 Limited Edition - Bid Now! Only $96.0 https://t.co/tlzeU98cj5 https://t.co/HEDmN2wfKS,7.30E+17,72,0,0,No,"New York, USA",-5,Rise
8/5/16,@kampungbaju,RT @InStyle: .@rwitherspoon looks just like daughter Ava in sweet throwback Mother's Day pic: https://t.co/hFjJsWnYlA https://t.co/vmMBQFL4_—_,7.30E+17,281,5,0,No,kampungbaju,20,Rise
8/5/16,@NY_Trends,Delta flight makes emergency landing at Nashville Airport https://t.co/4WxKN6CsFP,7.30E+17,2260,0,0,No,New York,0,Rise
8/5/16,@VivihDasTretas,"RT @Suicidiou: ""Porque tudo de mim, ama tudo de voc’é."" _—” John Legend.",7.30E+17,603,16,0,No,,0,Rise
8/5/16,@avalonperez,El Madrid impone su ley en el Carpena https://t.co/mPPgv3iTbq https://t.co/oqF8qYpJcT,7.30E+17,254,0,0,No,New York,0,Rise
8/5/16,@frankhowell7911,"@CelticStarSeed Nobody needs to cheat Old Yeller he's already lost only ppl who never learned how to count believe he can still win, send $$",7.30E+17,4445,0,0,No,"New York, NY",-10,Rise
8/5/16,@milan_arnhem,Ze maken een satanisch plan https://t.co/maepE0eGuw,7.30E+17,30,0,0,No,"New York, USA",0,Rise
8/5/16,@_sleauxmeaux_,RT @FuMoBespokenyc: #Spring #Summer 2016 at FuMoBespoke New printed fabrics #dandy #fashionweek #nyfw #nyc _—_ https://t.co/tOyvzqRbR3 htt_—_,7.30E+17,588,1,0,No,"San Francisco, CA",0,Rise
8/5/16,@Xaokcu__Gaixte,New Assembly LCD Display & Touch Screen For ASUS Google Nexus 7 ME370T ME370TG - Buy It No_—_ https://t.co/mDJ3NXnHVW https://t.co/CMrp2Q6OiH,7.30E+17,151,0,0,No,"New York, USA",0,Rise
8/5/16,@Da_BBCofQU,https://t.co/EHOrtSHL7O,7.30E+17,3318,0,0,No,"New York, NY",0,Rise
8/5/16,@mariaeliaaa_,"RT @40oz_VAN: Hennessy be making you wanna pull up to your shortys crib, knock on the door, & kick her boyfriend out.",7.30E+17,337,537,0,No,,-15,Rise
8/5/16,@BralyMorales,RT @GossipGirIReact: Ed Westwick is perfect https://t.co/R86YATNatg,7.30E+17,380,390,0,No,Canc’_n ,10,Rise
8/5/16,@avet_leonor,RT @bikinigirlusa: Welcome MEGHAN connected our group. Enter right now at https://t.co/QLhULrAbvl her nick: sexlady100 https://t.co/YaJsUO_—_,7.30E+17,13,185,0,No,,20,Rise
8/5/16,@MetaverseCoffee,"Metaverse #Coffee : _—“As long as there was coffee in the world, how bad could things be?_—ù _—– Cassandra Clare, City of_—_ https://t.co/PaoyRki9eF",7.30E+17,598,0,0,No,"Manhattan, NY",-20,Rise
8/5/16,@dmhTheBekirX,RT @OIGEL: #luxembourg #Asteroid _—– Luxembourg ramps up efforts to enter asteroid ... https://t.co/JWigMmn5Ix / https://t.co/dzWGHAacDH,7.30E+17,29,1,0,No,"guadalajara, jalisco",0,Rise
8/5/16,@vRob_,@VirtueCJay that's ya uncle? Tell him to slide in my dms,7.30E+17,1350,0,0,No,"New York, NY",0,Rise
8/5/16,@NicolexHarries,Iiwan nanaman ako mag isa enebeyen,7.30E+17,2606,0,0,No,"Bronx, NY",0,Rise
8/5/16,@cop_terri,video: Tiny redhead masturbates... https://t.co/DrOo5As6JK #redheadgirls #redheads #nsfw #sexyteens https://t.co/2KzwDyDEZh,7.30E+17,312,0,1,No,"Manhattan, NY",-5,Rise
8/5/16,@EmBKoch,Time of our lives tonight with this truly wonderful wizard. @therealDi_Li https://t.co/pNa19ZmcDD,7.30E+17,2140,0,5,No,"New York, NY",20,Rise
8/5/16,@Kamilah_Boateng,RT @DMV_Drummerboyy: #AfricanTwitterTheBestTwitter Pt.51 https://t.co/INObYpmaAz,7.30E+17,420,754,0,No,United Kingdom,0,Rise
8/5/16,@Lela_Pope,Summer tings in order_™…‘ #allsummersixteen,7.30E+17,809,0,0,No,Brooklyn,0,Rise
8/5/16,@Learsi87Maria,"RT @peopleenespanol: Conversamos con @GabyEspino y @Pedro_Fer, en el backstage de los premios Billboard de la m’_sica latina. https://t.co/M_—_",7.30E+17,24,57,0,No,,0,Rise
8/5/16,@Kinggg_J,"Thanks to Social Media .. People so ""Brave""",7.30E+17,586,0,0,No,Brooklyn.,10,Rise
8/5/16,@sareeves44,RT @AZEALIABANKS: I REALLY want Donald Trump to win the election.,7.30E+17,3436,298,0,No,Deep South,20,Rise
8/5/16,@yammerU,Malea - Dreamer https://t.co/aJEXNWGPtK #IndieMusic #Podcast,7.30E+17,868,0,0,No,"New York, NY",0,Rise
8/5/16,@aIrenfools,"RT @Suicidiou: ""E ’© sempre a mesma coisa, acabo gostando mais das pessoas, do que provavelmente elas gostam de mim.""",7.30E+17,3886,390,0,No,alrenoacre,0,Rise
8/5/16,@wavycrockett7,Through The Wire https://t.co/YS3UKFXLSF,7.30E+17,3196,1,0,No,"Newark, NJ",0,Rise
8/5/16,@XSLIMDIET,Just liked this Pin: Skin Types & Exhaust Pipes. _—” captvinvanity: Fedor Shmidt | Homey style https://t.co/vmwb0rLipf,7.30E+17,15722,0,0,No,"New York, NY",0,Rise
8/5/16,@RubieraoRubiese,"RT @TEDTalks: ""No matter how wide you stretch your fingers, your hands will be too small to catch all the pain you want to heal."" https://t_—_",7.30E+17,53,343,0,No,"Madrid, Espa’±a",20,Rise
8/5/16,@SyrinneR,Yann Barthes tu vas pas quitter le navire T un FOU toi,7.30E+17,264,0,0,No,Hell's Kitchen,-10,Rise
8/5/16,@Luutvu__Wueqqe,Giant mountain bike - Bid Now! Only $31.0 https://t.co/ieRg1Xs7zm https://t.co/Xz9Ghk884E,7.30E+17,112,0,0,No,"New York, USA",0,Rise
8/5/16,@Xaokcu__Gaixte,New 2013 Google Nexus 7 7.0 2nd Gen FHD ASUS-2B32 Case Cover Kiddie Shock Proof - Buy It N_—_ https://t.co/LbjXk6gmke https://t.co/BkZa6aRKDB,7.30E+17,151,0,0,No,"New York, USA",-10,Rise
8/5/16,@JVanattenhoven,RT @FastCoDesign: This art historian teaches FBI agents and surgeons how to see https://t.co/Ic2152vL8U https://t.co/ZXsaVTVQK4,7.30E+17,191,17,0,No,"Leuven, Belgium",0,Rise
8/5/16,@ArtMuseumsplaza,Michener Art Museum in Doylestown spotlights a century of Philadelphia fashion in special exhibit - Bucks Local News https://t.co/jIECO6Z9sU,7.30E+17,3545,0,0,No,"USA, New York",5,Rise
8/5/16,@bblackkar,Ya no s’© qu’© pensar con eso.,7.30E+17,197,0,0,No,Coney Island,0,Rise
8/5/16,@abril_cd,RT @TheFilmStage: Emmanuel Lubezki's student ID when he was studying film at @cuecunam. https://t.co/xlVtRJnsv2,7.30E+17,1774,28,0,No,M’©xico,0,Rise
8/5/16,@NPRandBplaylist,Now playing on I'll Take You There https://t.co/xaWY1n6WLo _ÈŒ Alicia Keys - This Bed _ÈŒ,7.30E+17,1026,0,0,No,"New York, NY",-5,Rise
8/5/16,@SophiaEpinoia,Plot Genie Index,7.30E+17,457,0,0,No,"Brooklyn, NY",-10,Rise
8/5/16,@ShainaKanter,RT @AkilahObviously: Someone leak footage of Donald Trump kicking a dog so this nightmare can end.,7.30E+17,131,363,0,No,"Atlantic City, NJ ",-5,Rise
8/5/16,@Jennyrileyb,RT @ZerlinaMaxwell: Hillary staff with @TysonCBeckford at #runHRC https://t.co/nfccFxSrEv,7.30E+17,17,52,0,No,,0,Rise
8/5/16,@Soy_Terrible,RT @ltsChuckBass: rt if you agree https://t.co/jhBj2v7v7f,7.30E+17,2784,1576,0,No,Bogot’ç D.C.,10,Rise
8/5/16,@Luutvu__Wueqqe,MUDDYFOX MOUNTAIN BIKE + NEW LIGHTS - Bid Now! Only $20.0 https://t.co/qaIvfEgByX https://t.co/BNyopje1yU,7.30E+17,112,0,0,No,"New York, USA",0,Rise
8/5/16,@mahyapapaya,RT @MasterSteif: My dad called my dog fat today. It's not his fault he's a little husky https://t.co/WCCoUozqyt,7.30E+17,252,47,0,No,,-25,Rise
8/5/16,@sunn_ydk,RT @usaladyxxx: Welcome MARINA joined our network. Connect right now at https://t.co/89dOQbmUrO her nick: sexlady081 https://t.co/c4ZzfaKI_—_,7.30E+17,24,461,0,No,,20,Rise
8/5/16,@HealthLifeToda1,Strawberry mint detox water recipe - plus 120 other infused ... - https://t.co/ShFz9cFVvr #health #healthyliving https://t.co/FXTYUNRQj5,7.30E+17,337,0,0,No,"New York, USA",0,Rise
8/5/16,@reedusputhsex,RT @colmandomingo: Driving with @mercedesmason is always an adventure. @FearTWD https://t.co/45zW53RVBv,7.30E+17,2076,245,0,No,l’©cher les muscles de steve r,5,Rise
8/5/16,@Luutvu__Wueqqe,Green Rain Cover for Garden L Shape Corner Group Sofa / Settee / Couch - Bid Now! Only $75_—_ https://t.co/vETexRKTog https://t.co/mgxJLthOmE,7.30E+17,112,0,0,No,"New York, USA",0,Rise
8/5/16,@ja_tnc,RT @fyeahh: _Ù«____Ù__Ùö_Ù__Ù£_Ùç__—_Ùã_Ùå : __Å_Ù«____Ùö_Ù«_Ù±_Ù__Ù¢_Ù±_Ùö__Ü_Ùö__Ü_Ùç____Ùç_Ùµ__Û_ÙÜ_Ù£_Ù_____Ù_ __Ü_Ùã_Ù¢ : __—_ÙÂ____Ù¢ _Ù”_Ù__ÙÜ_ÙÈ_ÙÈ_Ù±____ÙÈ__Å_Ù«____Ùö_Ù«_Ù±_Ù__Ù”_Ù‚ _Ù_____Ù__ÙÈ_ÙÅ__ö_Ù_____Ù__ÙÈ_Ù¢_Ù±_Ùö__Û_Ùé_____—_Ùé_Ùà____Ù___—_Ù__Ù__ÙÇ_Ù__Ù¢ *__Å_ÙÇ____Ù__ÙÅ__ö_Ù__Ùµ____ÙÜ_ÙÈ_Ù__Ùà____ÙÈ_Ù”_Ù_ #_Ùé_Ù‚____Ùö__ä_Ùö_____ä_Ùö_____Û_ÙÈ_—_,7.30E+17,244,196,0,No,_ÙÈ____Ù__Ù¢____Ù__ÙÅ_ÙÅ,0,Rise
8/5/16,@realmurlisa,RT @regina_veli: If you 20 and still deleting ur gf on fb and ig everytime yall fight you not grown enough for a REAL relationship,7.30E+17,381,7,0,No,,0,Rise
8/5/16,@Jjumperjr,"RT @BLABBERMOUTHNET: Video: RESURRECTION KINGS Feat. VINNY APPICE, CRAIG GOLDY Performs In San Diego https://t.co/a0iHZO4ovs https://t.co/D_—_",7.30E+17,1664,12,0,No,where loud music can be heard.,5,Rise
8/5/16,@HEIDEMANNmusic,TWA Flight Center by #eerosaarinen #wow #1962 #jfkairport #storefront #beyondborders Missed you_—_ https://t.co/7h0cAttk7a,7.30E+17,229,0,0,No,#Brooklyn #NOLA #NYC,10,Rise
8/5/16,@ppoyuki,RT @shinhh: ñÛùêçÅÍ«‚ï_‚ï©‚ Í_Ùñ“ÜÍÜçï_” êÙçï_Ùñ_Åñ“_ïç“ Í…_ñ_£ï_êñùÜ ñ“ÜÍ«“ 'ïç©ïç±'ñù… ï__ñ_‚ñù‚ï _. 'ïèÄïç±'ñù‚ ñ«Üï _ïù_ 'ïç©ïç±'ñùÙ ñù‚ñ“_ï_” ï_ÜïéÄÍ__ ï_Üêµçêç—ï_” ï–£ê__ ñ__ê__ êàÙê±Ù êç—ñ_«Í«“ Í…_ñ_£ï_êñù‚êÙç ï«‘ïŒÙñù‚ï _. êàÙï_…ñÜ“ ñ…åêç_ ñù‚ñ«_êÙçïÇ_ ï‘—ÍÈ”ñÈ— ï_Üñ_àÍ«“ Í…«ÍÛ“ïç“ Í«…ï©‚ñÜ“ïèÜ ñãêïÜ_ñ_—ï_” Í…Üñ_—_—_,7.30E+17,94,382,0,No,êç—ñÛÅ ñ_”ñ_”Í«…ï__,0,Rise
8/5/16,@caitlynshock,RT @DEVCNY: You gotta find the balance between having fun & having funds. Sometimes you gotta miss out to stack up,7.30E+17,458,206,0,No,,5,Rise
8/5/16,@Xaokcu__Gaixte,Nexus7 pocket back ready print T-shirt Size:M - Buy It Now! Only $35.0 https://t.co/EsoNYLNESC https://t.co/PlX25TE0ky,7.30E+17,151,0,0,No,"New York, USA",10,Rise
8/5/16,@Loegfo__Fuuhde,river island shorts size 12 - Bid Now! Only $1.43 https://t.co/PgM1SGOcqm https://t.co/b2MrFGqNKY,7.30E+17,130,0,0,No,"New York, USA",0,Rise
8/5/16,@Luutvu__Wueqqe,Diamond Back Racing Mountain Bike - Bid Now! Only $50.0 https://t.co/Y6TUfAafNu https://t.co/L8BNEcEenE,7.30E+17,112,0,0,No,"New York, USA",5,Rise
8/5/16,@98quesadillas,Saying someone is just jealous bc they're hating makes me so mad bc it's never true,7.30E+17,84,0,0,No,"New York, NY",-5,Rise
8/5/16,@IncantrixTSW,@PerpetuaMobile Happy mother's day! How was the doughnuts?,7.30E+17,113,0,0,No,NYC,10,Rise
8/5/16,@AngieTooShort,RT @Ii0ness: I HATE it when people touch me,7.30E+17,1066,56,0,No,PittsburgNoH.,-10,Rise
8/5/16,@Gaigko__Youklu,Michael Kors NEW Beige Peanut Leather Karlie Large Satchel Bag Purse $548- #055 - Bid Now!_—_ https://t.co/48qRZ76WA7 https://t.co/qhySWHHMaL,7.30E+17,125,0,0,No,"New York, USA",5,Rise
8/5/16,@champagnethxtty,RT @TheRealZhiloh: The ones who are crazy enough to think they can change the world usually do._™‘_,7.30E+17,4330,214,0,No,Paradise,-10,Rise
8/5/16,@PrisMenesesC1R,"Senhor meu Deus, quando eu maravilhado, fico a pensar nas obras de tuas m’£os",7.30E+17,280,0,0,No,"Manhattan, NY",0,Rise
8/5/16,@LUISAcam333,RT @usaladyxxx: Welcome MILDRED connected our group. Enter right now at https://t.co/sBCcxWdIRK her nick: sexlady035 https://t.co/QKrtzhj2_—_,7.30E+17,28,99,0,No,,20,Rise
8/5/16,@ZombieForTheDay,"RT @ItsBrokenMsg: Smile - the most powerful thing to do to hide your sadness.""",7.30E+17,908,274,0,No,,5,Rise
8/5/16,@Dianabelen94,Una pareja alemana tortur’_ durante a’±os en su casa a mujeres que buscaban pareja https://t.co/v6rTXdiAUG,7.30E+17,113,0,0,No,"New York, USA",0,Rise
8/5/16,@Luutvu__Wueqqe,NEW Corner Silver/Grey Sofa (just the corner piece) - Bid Now! Only $49.99 https://t.co/jwdG5XJJZ2 https://t.co/Jj7x4Fejnl,7.30E+17,112,0,0,No,"New York, USA",5,Rise
8/5/16,@MetaverseCoffee,Metaverse #Coffee : ñ_©ñù‚ êµŒñ_‘ñ_—ï_” ï åê_Ü - A ïÙ”ï_“ï”© #ï_—ñ_êïç“ñ__ÍÜçk #ï‘—ñ_Ü #ïç”ï_Œñ__ÍÛ— #ïÙ”ï_ÈñùÙ #ï_—ñ_êïç“ñ__ÍÜç #ñ_…ñ_“ñ_•ïç“ñ__ÍÜçêÙç #ñ_êñ_•ïç“ñ__ÍÜç #ñ_êñ_•ïç“ñ__ÍÜçêÙç #ïç“ñ__ÍÜçêÙç #ïç“ñ__ÍÜç #ïç“ñ__Í‘Ä #ïç“ñ__Í‘Äêµêñ“ç_—_ https://t.co/5xNG9KfOjR,7.30E+17,598,0,0,No,"Manhattan, NY",0,Rise
8/5/16,@Loegfo__Fuuhde,River Island Grey Tweed High Waisted Shorts Size 6 - Bid Now! Only $10.82 https://t.co/PcyDbAZfGG https://t.co/6WxIVqyPIU,7.30E+17,130,0,0,No,"New York, USA",0,Rise
8/5/16,@kris_tba,@melissaseward sorry but I've been thinking about this for literally 5 years now,7.30E+17,3195,0,0,No,nyc,-10,Rise
8/5/16,@cakemecalum,RT @wwwbigbaldhead: flashbackface http://t.co/almJLegRZC,7.30E+17,911,874,0,No,"S’£o Paulo, Brasil",0,Rise
8/5/16,@Gaigko__Youklu,Perfect Cloud Elegance Gel-Pro 12 Inch Memory Foam Mattress (King Size) - Bid Now! Only $3_—_ https://t.co/LJYGJ4QAZ8 https://t.co/5LmBJelMjV,7.30E+17,125,0,0,No,"New York, USA",10,Rise
8/5/16,@PastorActivist,RT @6enjiChasin: HAPPY MOTHERS DAY TO ALL THE MOTHERS... AND A HEAD NOD TO YOU BITCHES WITH KIDS.. ITS A DIFFERENCE.. _™…ä,7.30E+17,896,2636,0,No,,10,Rise
8/5/16,@Liz_GualaDollaz,_™•è_™è__™•è_™è__™•è_™è__“__™è_ https://t.co/6Mkns4VxAd,7.30E+17,2102,0,1,No,"New York, NY",0,Rise
8/5/16,@stxrpup,gn,7.30E+17,78,0,0,No,New York,0,Rise
8/5/16,@periclesruss,#_à_‚_µ‹Å‹‘‹Ä__‹—__‹___ _ê _ç_µ___ç‹Å‹ä___è_____µ _Ù ___µ‹—‹ö_Ù _____à_______Ù___Ù ‹æ___µ‹ä‹  __ ‹Å‹ä_µ___ç__ ‹Û__‹—_ç_Ù__‹Å___Ù‹Ä... https://t.co/v7mdR1PlTF,7.30E+17,38972,0,0,No,nyc,0,Rise
8/5/16,@Niomfo__Muomjo,Microsoft Xbox 360 S Halo: Reach Limited Edition Complete Console with 21 games - Bid Now_—_ https://t.co/WmPcNrrmua https://t.co/ygRVbUayhS,7.30E+17,4,0,0,No,"New York, USA",0,Rise
8/5/16,@sixurgent,RT @vinnycrack: I don't think America should elect any president in 2016. We need to be single for a few years and find ourselves,7.30E+17,4586,37459,0,No,i love nina so much,0,Rise
8/5/16,@pawanpuri1296,"RT @deepdeol90: Ask the unfinished dream world What should entail. ? . I always answer the same .! Man, that must be sleep again .",7.30E+17,4823,2,0,No,Himachal ,5,Rise
8/5/16,@FullofThoughts4,"RT @autismspeaks: RT! Happy Birthday to @AlexisWineman, the first woman with #autism to ever compete in the Miss America pageant! https://t_—_",7.30E+17,175,142,0,No,"Kent, WA",5,Rise
8/5/16,@Gaigko__Youklu,Michael Kors Black Leather Quilted Large Shoulder Tote Bag Purse $398 #025- - Bid Now! Onl_—_ https://t.co/dE6255BAmi https://t.co/hGf9DfCE8S,7.30E+17,125,0,0,No,"New York, USA",0,Rise
8/5/16,@bella_simonee,This job better hit my line tomar,7.30E+17,1611,0,0,No,Manhattan,5,Rise
8/5/16,@Loegfo__Fuuhde,River island shorts 10 - Bid Now! Only $7.22 https://t.co/Yddr9GJyuP https://t.co/soaYifvGdC,7.30E+17,130,0,0,No,"New York, USA",0,Rise
8/5/16,@Gaigko__Youklu,"Zinus Memory Foam 10 Inch Green Tea Mattress, Full - Bid Now! Only $66.0 https://t.co/kLWL7bSHxG https://t.co/caZs0i0n74",7.30E+17,125,0,0,No,"New York, USA",0,Rise
8/5/16,@moteeb911,"RT @Lov_Abdulaziz: ¿_ªÜ¿_ª_ªÜª_ / ¿åªÜªæ¿éª_ ªÄªÜª_ª_ªæ ¿å¿_ªÜªÄª_ªö ¿_ªÜ¿â¿_ªæª_¿© / ¿å¿_ªäª_ ªÜªö¿_ ""ªÄªÜª_ªÄ¿é¿±"" ª_ ¿é¿À¿ÂªÜ ¿_ªÜªÄ¿±ªÄª_ ¿å¿µ¿±¿_¿_¿© ¿±¿_ªÄ¿© ¿_ªÜ¿àª_¿_ªäª_ _™êä_™è__™ê” #¿µ¿å¿_¿_ª_¿_¿é #¿_ªÜªöªÜ¿_ªÜ https://t_—_",7.30E+17,9271,216,0,No,,0,Rise
8/5/16,@Luutvu__Wueqqe,Viking Urban Myth 24 Mountain Bike - Bid Now! Only $20.0 https://t.co/fbtDuCTna8 https://t.co/NlVNsOfavK,7.30E+17,112,0,0,No,"New York, USA",-10,Rise
8/5/16,@LightFeedNews,Tories discuss disappointing election: The future of Welsh Tory leader Andrew RT Davies is in the spotlight a... https://t.co/Y4PexONoxl,7.30E+17,15697,0,0,No,"NYC, New York",-10,Rise
8/5/16,@chinkyOjos__,@SazonSmitty I haven't worked out in days_™…¢,7.30E+17,1268,0,0,No,"New York, USA",0,Rise
8/5/16,@heathershae227,@Rissamish I just wanna kiss you,7.30E+17,303,0,1,No,"Staten Island, NY",10,Rise
8/5/16,@AnitaM86,"RT @MarkHarrisNYC: Christine Baranski never won an Emmy for The Good Wife. I mean, FOR GOD'S SAKE.",7.30E+17,393,72,0,No,,5,Rise
8/5/16,@Luutvu__Wueqqe,Black Suedette Corner Sofa - Bid Now! Only $62.6 https://t.co/pCBbkhJSd0 https://t.co/OS8SY8uqao,7.30E+17,112,0,0,No,"New York, USA",-5,Rise
8/5/16,@Luutvu__Wueqqe,NICE OPAL NECKLACE - VERY FINE CHAIN - Bid Now! Only $9.95 https://t.co/4wbrOuxJSd https://t.co/rlpi2syNBK,7.30E+17,112,0,0,No,"New York, USA",5,Rise
8/5/16,@ahua029,RT @FortuneMagazine: Why 'modern' work culture makes people so miserable https://t.co/dwSIufpN9t,7.30E+17,171,46,0,No,Guangdong,-5,Rise
8/5/16,@LightFeedNews,Negotiations set to start at Stormont: Negotiations over a programme for government for the new Northern Irel... https://t.co/o0buHeg1C8,7.30E+17,15697,0,0,No,"NYC, New York",0,Rise
8/5/16,@UMAR_FAROUK7,"RT @jamaica: Manchester must grow for the good of all Jamaica: It helps that, relative to the rest of the country, they ar... https://t.co/_—_",7.30E+17,2372,1,0,No,Johannesburg,5,Rise
8/5/16,@Loegfo__Fuuhde,River Island Denim Cut Off Distressed combat Cargo Jeans Shorts Size 10 Festival - Bid Now_—_ https://t.co/zvMp4ZAf2o https://t.co/FXaAkD9sbZ,7.30E+17,130,0,0,No,"New York, USA",-15,Rise
8/5/16,@crys_e_crys,RT @ChocolateeDrop: I wish I knew his @ name _™…ê https://t.co/LygGLNJWLx,7.30E+17,719,2,0,No,Sunny Sandy Springs !,10,Rise
8/5/16,@Gaigko__Youklu,"72"" Large Wide Cat Tree Play House Tower Condo Furniture Scratch Post Perch - Bid Now! Onl_—_ https://t.co/EY7zT5JQmm https://t.co/Dir2yF3XbW",7.30E+17,125,0,0,No,"New York, USA",10,Rise
8/5/16,@XSLIMDIET,"Just liked this Pin: Beautiful Marilyn ""8,0"" https://t.co/4qk70nxVIW",7.30E+17,15722,0,0,No,"New York, NY",15,Rise
8/5/16,@NinaUnrated,RT @itsNICKSNIDER: .@kimnoelcastillo on #Periscope: Untitled https://t.co/4r3nXmuVHi,7.30E+17,44879,48,0,No,USA,0,Rise
8/5/16,@CisseGusmao,"RT @Suicidiou: ""Talvez eu saiba, no fundo da minha alma, que o amor nunca dura."" _—” Paramore.",7.30E+17,687,300,0,No,n’£o interessa pra voc’é palha’_o,0,Rise
8/5/16,@Luutvu__Wueqqe,DFS Dark And Light Brown Large Corner Sofa + 9 Pillows Low Back Martinez - Bid Now! Only $_—_ https://t.co/tjfOjSxUra https://t.co/UvnMtxFWEr,7.30E+17,112,0,0,No,"New York, USA",5,Rise
8/5/16,@VoteTrumpUSA,RT @JohnMascaro: Ryan is the quintessential cuck and water carrier for the global elite https://t.co/A2FVVy13V4,7.30E+17,3123,4,0,No,Washington state USA,5,Rise
8/5/16,@Gaigko__Youklu,NWT AUTHENTIC MICHAEL KORS JET SET LARGE SNAP POCKET TOTE-$198-BROWN/TULIP - Bid Now! Only_—_ https://t.co/YBCECkPvY6 https://t.co/sW6GqJTcpQ,7.30E+17,125,0,0,No,"New York, USA",10,Rise
8/5/16,@RoddyNextDoor,"RT @40oz_VAN: Hennessy be making you wanna pull up to your shortys crib, knock on the door, & kick her boyfriend out.",7.30E+17,451,537,0,No,Raleigh - Sierra Leone ,-15,Rise
8/5/16,@Caukyl__Gaagzi,Green Rain Cover for Garden L Shape Corner Group Sofa / Settee / Couch - Bid Now! Only $75_—_ https://t.co/bGoECa9yn3 https://t.co/A3yIPqWvRC,7.30E+17,62,0,0,No,"New York, USA",0,Rise
8/5/16,@ROSALEEsexy8i,RT @bikinigirlusa: Welcome BRIGITTE connected our group. Enroll now at https://t.co/MPONLuhjPc her nick: sexlady098 https://t.co/K6CQMLrv5A,7.30E+17,11,176,0,No,,10,Rise
8/5/16,@Missmelibaby_,"RT @HotNewHipHop: We knew this was coming, but the details are still impressive #VIEWS is Drake's 6th No. 1 https://t.co/m6sI4OHQCi http_—_",7.30E+17,872,44,0,No,paris,10,Rise
8/5/16,@Luutvu__Wueqqe,Vintage Art Deco Demi Parure Necklace Earrings Black White Rhinestones Lot EX - Bid Now! _—_ https://t.co/LEKzStrmRX https://t.co/gaWs4Bdf69,7.30E+17,112,0,0,No,"New York, USA",5,Rise
8/5/16,@bryxology_,you play through my mind like a symphony :--),7.30E+17,2241,0,1,No,"Manhattan, NY",5,Rise
