Date,Screen Name,Tweet Text,Tweet ID,Followers,Retweets,Favorites,Verfied,Location
5/9/16,@AfiqAimann_,RT @__Nxjihxh: Bahagia kita; jangan ditayang nanti orang curi Derita kita; jangan diheboh nanti orang keji,7.30E+17,380,2229,0,No,Kuala Lumpur
5/9/16,@_awanchuuu,"RT @ikhmalbakhtiar: Dekat bandar Muar pukul 7:17 pm tadi. Cantik , kagum dengan kekuasaan Allah tp takut pun ada bila tengok _ôÖë https://t.coäó_",7.30E+17,556,2692,0,No,"Kuala Lumpur Federal Territory, Malaysia"
5/9/16,@25PIPsPerDay,Forex Trading Signal - GBP/USD - https://t.co/RpXuDKTERU - #forex | #forexsignals | #GBP/USD,7.30E+17,3435,0,0,No,Singapore
5/9/16,@venessa_chun,***2016 sorry for having fat fingers _ô»ˆ,7.30E+17,41542,1,1,No,Singapore
5/9/16,@jborromeo01,Ohwgadddd hahhhahaha...finally laglag pustiso lng #ShowtimeFUNaLo https://t.co/Lf7rxSI4Jy,7.30E+17,392,1,0,No,Singapore 
5/9/16,@SICKSDRSMY,"SSMYŒ©; ""Nak, ini abahmu diwaktu muda, jadikan abahmu idola ya bukanäó_ https://t.co/hKl4iJhOEc",7.30E+17,1297,0,0,No,JBC x MY
5/9/16,@ittfworld,"What is your vote, backhand or forehand? https://t.co/DssiPKVF9G",7.30E+17,18895,0,0,No,Singapore
5/9/16,@Junkielovebirds,RT @STcom: Mum & son to graduate together; 51-year-old is oldest Ngee Ann Poly graduate this year https://t.co/52Lcg29AuR https://t.co/nNTYäó_,7.30E+17,618,348,0,No,
5/9/16,@chanbaekcum,RT @venessa_chun: ***2016 sorry for having fat fingers _ô»ˆ,7.30E+17,253,1,0,No,
5/9/16,@rizalpartystar,LG G5 International #Giveaway @androidauth https://t.co/AixpqU3wGr,7.30E+17,133,0,0,No,Singapore
5/9/16,@artanglea,RT @venessa_chun: 1st episode of THE Ô_ÇÒÇÔ_î SM (THE Visible SM) released on 11 May 2015 with Sehun Chanyeol Chen äÖ_ Preview: https://t.co/r6kYgäó_,7.30E+17,601,40,0,No,Ò‰åÔ_ïÕ´Ç Ò„ïÒÊë dot
5/9/16,@pikira_yuu,@atheliier unn :>,7.30E+17,46,0,1,No,Singapore
5/9/16,@afifahraida,produk apa yg sesuai dan selamat untuk sakit sendi dan lutut serta penyakit gout atuk ekk???,7.30E+17,286,0,0,No,"Johore, Malaysia"
5/9/16,@Dpravinraj,Work work work work work,7.30E+17,217,0,0,No,singapore
5/9/16,@syugasu,RT @venessa_chun: 1st episode of THE Ô_ÇÒÇÔ_î SM (THE Visible SM) released on 11 May 2015 with Sehun Chanyeol Chen äÖ_ Preview: https://t.co/r6kYgäó_,7.30E+17,77,40,0,No,
5/9/16,@JarWee,No bubble tea stickers! Hah a drink for hot weather... (@ Woobbee in Singapore) https://t.co/21NGe1jraK,7.30E+17,186,0,0,No,Singapore
5/9/16,@tyhasarkawi,@timmyfahmi macam lain macam.hahahahahhahaa seha moody sebab pregnant kot _ôÖé,7.30E+17,546,0,0,No,"Johor Bahru, Johor"
5/9/16,@chbuttim,RT @Yokkerzz_: ö_óöŸ‚ö_ˆöŸ»ö_öŸ´ö_šöŸ«öŸÁöŸ„öŸ_öŸÇöŸ´öŸ«öŸÁö_öŸ_öŸ_.. #öŸÈöŸÇö_šöŸˆö_‰öŸˆö_šö_‰öŸˆö_šö_€öŸ»öŸ_öŸ£öŸÁö_óöŸ„öŸÂö_‹öŸ„öŸ¢ https://t.co/AFYtFijUTF,7.30E+17,38,34,0,No,
5/9/16,@lostdusk_,the heart is pain. jinho TT this time.. this time.. and shit your power vocals omg bye TT,7.30E+17,12,0,0,No,Singapore
5/9/16,@gibimy,RT @yulslayed: yoona tried to use a pickup line on yuri but failed https://t.co/FDqJpJ6icg,7.30E+17,15,174,0,No,#gibfams
5/9/16,@AfnanAzizan,"RT @izz_ikhwan97: ""Bukan dulu rapat ke dengan dia?"" ""Aah"" ""Sekarang tak dah?"" ""Hati orang kita tak boleh terlalu memaksa"" It hurts everäó_",7.30E+17,2320,66,0,No,"Kajang, Selangor"
5/9/16,@mredzuankhalid_,mcm babi _ôÖ‰. #ggmu https://t.co/Ump15a0TN7,7.30E+17,383,0,0,No,"Skudai, Johor Bahru"
5/9/16,@MardhiahRadhia,Nak kena amik gamba background u ni satu jek masalah background cantik dah ada manusia yg kena amik gamba tu yg xreti amik gamba sorang2,7.30E+17,414,0,0,No,"Johor Bahru ,Johor"
5/9/16,@zatiJimoo,RT @AamirahBtAmran: Himpunan cerita lawak hari ini https://t.co/qgQYvZQbSr,7.30E+17,1262,145,0,No,kluang - shah alam
5/9/16,@miriki210,RT @venessa_chun: [TRANS/mr.virtue] 160318 News Article #EXO as guests on new web-variety Game Quiz Show_ô_Š https://t.co/RIbu7eEGUm https://täó_,7.30E+17,108,807,0,No,"Ha Noi, Viet  Nam"
5/9/16,@shrnntsha_,What was I thinking man,7.30E+17,510,0,0,No,Singapore
5/9/16,@yes933live,Î_æ_Ÿ__å - _ŸÎ_‹_šï (zhÛng yí_n jÛ‚ng - xiÛng fÛ€n de w) #yes933 #nowplaying,7.30E+17,3506,1,0,No,Singapore
5/9/16,@RTJohor,"I don't get jealous when I see an EX with someone else, because my mum always told me to give my old toys to the less fortunate :')",7.30E+17,346,0,0,No,Johor
5/9/16,@Ashrfrhn,RT @officiallwkkmps: Sambung talian. Mati la nak orang tu. https://t.co/eUMidAWjPj,7.30E+17,1583,113,0,No,
5/9/16,@Farhana__zam,RT @AamirahBtAmran: Himpunan cerita lawak hari ini https://t.co/qgQYvZQbSr,7.30E+17,287,145,0,No," Malaysia , Bumi Allah "
5/9/16,@Sharvesini,"@loverboiravii ippo naa enna , joke-a sonneh ? Factu da loosu payaleh",7.30E+17,1804,1,1,No,Singapore
5/9/16,@__Ixlm,"""Kau org paling annoying and dajjal aku pernah jumpe tpy Kau caring nk mmps and salu tolong org"" Oooo baek jugak eh aku ni HAHAHAH",7.30E+17,603,0,0,No,Singapore
5/9/16,@AaAmeasyraf,@Hashbul @twt_bola bpk ko johor eak ??,7.30E+17,190,0,0,No,"kulaijaya, johor"
5/9/16,@tyqasani,"@iwakrays tapi aku tak boleh pusing2, sakit otak _ôÖ‰",7.30E+17,1165,0,0,No,"Johor Bahru, MY"
5/9/16,@theselenophilee,RT @FahmiHeavens: Berapa ramai yang diberi nikmat kaki oleh Allah tapi tidak berjalan ke masjid dan majlis ilmu?,7.30E+17,230,994,0,No,MY
5/9/16,@AimanApit,"RT @LeAlterEgo: Ini Azamuddin Akil aka Alex, Alex menganjing player Penang yang akhirnya bolos lepas main parking bas dari awal. https://t.äó_",7.30E+17,498,1573,0,No,Johor Bahru
5/9/16,@NImanina_,GIVE UP,7.30E+17,386,0,0,No,"Johore, Malaysia"
5/9/16,@tig3rb0i,Thank you so much Leni for serving the country. I know you can do more as VP #LeniIsMyVP #BinotoKoSiLeni,7.30E+17,7,0,0,No,Singapore
5/9/16,@Faradhyaa,Well played . Well played . _ôï_ôï,7.30E+17,162,0,0,No,johor
5/9/16,@ItsHadyAddams,I want all the colors for the Adidas Neo Hi please _ôÖ_ôÖ,7.30E+17,329,0,0,No,Singapore
5/9/16,@nizarif94,@MyAppleDotMy ada x app youtube yg boleh lock screen ???,7.30E+17,302,0,0,No,"Kulai Jaya, Johor"
5/9/16,@RobotsArmy,RT @IXENRobotics: Building a #StarWars #BB8: Part 4 - Lights & Sounds. Follow our progress at https://t.co/MmNMMHG9Dw #notbuildingbb8 httpäó_,7.30E+17,1940,1,0,No,Classified
5/9/16,@aalyahalid,RT @hellyeahfahmi: I highly recommend this face mask from London!!! It's really really good and you can see the difference immediately! httäó_,7.30E+17,262,4058,0,No,
5/9/16,@AhmadAsyrff,Tiba tiba hujan dan petir dentam dentum dum dum cak !,7.30E+17,498,0,0,No,"Johore, Malaysia"
5/9/16,@ChenIsaac,@JaredHang @_HongQiWei I meant legend dude,7.30E+17,339,0,0,No,Singapore
5/9/16,@theoneandonlycf,RT @Medyomaldito: HALA! _ôÖ± https://t.co/SuLP7YqQHM,7.30E+17,336,67,0,No,dvo|God's heart
5/9/16,@jaslyn_purple,RT @sonia_malina: this weather makes me want to sleep instead of study,7.30E+17,191,8,0,No,
5/9/16,@ameliaongkq,"I'm at ITE College East, Technology Block in Singapore https://t.co/Zd7u5YV3bl",7.30E+17,548,0,0,No,olk weiliang ogj .
5/9/16,@lucillelucylucy,Si Leni yung ex mong binigay ang lahat kaya ibibigay ko yung boto ko!#LeniIsMyVP #BinotoKoSiLeni,7.30E+17,7,0,0,No,Singapore
5/9/16,@absolutelyrong,"if anyone's looking for a 6-month office job that pays $2k++ a month, just holla",7.30E+17,507,0,0,No,Singapore
5/9/16,@IindaKuo,I did bikram yoga https://t.co/iT9SUCwcSI,7.30E+17,6,0,0,No,Singapore
5/9/16,@_PmMC_,Binoto ko si Leni para sa mga di nakapagtapos ng pag-aaral. #LeniIsMyVP #BinotoKoSiLeni,7.30E+17,12,0,0,No,Singapore
5/9/16,@Melanis_Tje,RT @STcom: Mum & son to graduate together; 51-year-old is oldest Ngee Ann Poly graduate this year https://t.co/52Lcg29AuR https://t.co/nNTYäó_,7.30E+17,541,348,0,No,äì_äì_äì_äì_
5/9/16,@aleamarie_p,RT @Medyomaldito: HALA! _ôÖ± https://t.co/SuLP7YqQHM,7.30E+17,103,67,0,No,snpchat: aleamariex
5/9/16,@AisyahNadirah_,"RT @izz_ikhwan97: ""Bukan dulu rapat ke dengan dia?"" ""Aah"" ""Sekarang tak dah?"" ""Hati orang kita tak boleh terlalu memaksa"" It hurts everäó_",7.30E+17,261,66,0,No,kemaman
5/9/16,@sheepxmeep,@_kangaroolovers because https://t.co/1mWz2NLU7D,7.30E+17,1403,1,1,No,Singapore
5/9/16,@_akiradog,@KG_2maru Ü_Ü£ÜôÜÜóÈÁÜëó€ÜšÜôÜ‰ñÜæÜ†Üó‰,7.30E+17,5259,0,0,No,Singapore
5/9/16,@jacquline_tay,"#lunchtime #drinks #morganfield's #igmsia #whatever @ Morganfield's Taman Mount Austin,jb https://t.co/MqNWAfwNNm",7.30E+17,19,0,0,No,Malaysia
5/9/16,@dEwjends,"Prepare pulang kampung... Makasih yah All... _ôÖ__ôÖ€ (with rhyand, Albert, and 4 others at Nagoya Hill Shopping Mall) äóî https://t.co/XcOlyaxXM6",7.30E+17,49,0,0,No,
5/9/16,@_trinogon_,TO TO RO,7.30E+17,23,0,0,No,Singapore
5/9/16,@AIBJ95,@CurriePlays Watermelon toss,7.30E+17,468,0,0,No,Singapore
5/9/16,@ArrhianneU,RT @Medyomaldito: HALA! _ôÖ± https://t.co/SuLP7YqQHM,7.30E+17,202,67,0,No,"Manila, Philippines"
5/9/16,@AllanMagtuloy,RT @chrisreignejoy: Asan ang hustisya?!!! Pag nasa panig ka ng gobyerno walang bisa ang batas sa iyo?!!! @Kuya_MarRoxas #DecideWith25 httpsäó_,7.30E+17,19,11,0,No,
5/9/16,@themyouandme,Stop and think: Have we lost sight of marketing strategy in the digital age? https://t.co/NuXogBxB6q via @CiscoSocial,7.30E+17,1009,0,3,No,Singapore
5/9/16,@hilarymok,@neoahmui woman instinct. Just bring. Haha,7.30E+17,171,0,1,No,singapore
5/9/16,@khin_impossible,RT @soonshis: I just wanna give wonwoo a hug,7.30E+17,3,2,0,No,
5/9/16,@CharmaineKEY,How many years has it been since shinee came sg?,7.30E+17,348,0,0,No,Singapore
5/9/16,@cripperz,Yet there are many ppl who vote for this clown lol https://t.co/knFsPo3dNe,7.30E+17,528,0,0,No,Singapore
5/9/16,@BteAqilah,regrann from @Ayda_Jebat - _ôëŸäÖ€_ôëŸäÖ€_ôëŸäÖ€ Taraaaa! Today kenid shoot untuk Music Video Pencuri Hati!äó_ https://t.co/zqsQ7zEK3P,7.30E+17,402,0,0,No,Johor  bahru 
5/9/16,@aidurh,@tiqqy_ you're so malay,7.30E+17,180,0,0,No,Singapore
5/9/16,@puncel,@kevvwill love your writings. Makes me think of more questions :),7.30E+17,4,0,0,No,Singapore
5/9/16,@Sharvesini,@loverboiravii dance already,7.30E+17,1804,1,1,No,Singapore
5/9/16,@Yaoxinn,Feels to sing k _ô»‰,7.30E+17,628,0,0,No,Singapore
5/9/16,@Lush995fm,Now playing - Fall Together by @thetempertrap #freshonlush,7.30E+17,2379,0,0,No,Singapore
5/9/16,@DCottleDJN,@GowTolson And so what if they are anyway? We've got the biggest arms industry in Europe. Sell to both sides.,7.30E+17,1491,0,0,No,Singapore
5/9/16,@AniqShark,@itsmeneesya @AniqShark taperlaaa.... tggu je,7.30E+17,14,0,0,No,"Johore, Malaysia"
5/9/16,@NayNwe18,"RT @Forever_KimTrio: [ 160508 , #CFestival ] äÖÊ Press Photos #iKON #Ò´‹ÒÇÒ_Ö #BI #_óÕ´ìÔ_š #ÔÁîÔ_‹ #_óÒ_óÒ_ #µåÒ_óÕ_ë #ÒÖÒ_Õ_š__óÕ_ŸÔ_åÒÖ_ https://t.co/CwDRgMkAkN",7.30E+17,25,73,0,No,
5/9/16,@SizLuthuli,A Mom and son relationship is very strong,7.30E+17,1961,3,0,No,JHB
5/9/16,@hkmrzk_,_ô__ô„_ô_ (@ Restoran Firdaus Stulang in Johor Bahru) https://t.co/McHRYOcdAA,7.30E+17,578,0,0,No,"Nebraska, USA"
5/9/16,@sljaafar51,RT @venessa_chun: 1st episode of THE Ô_ÇÒÇÔ_î SM (THE Visible SM) released on 11 May 2015 with Sehun Chanyeol Chen äÖ_ Preview: https://t.co/r6kYgäó_,7.30E+17,135,40,0,No,"Kuala Lumpur,Malaysia "
5/9/16,@qiaradokolala,@EkinIzuan _ôÖƒ_ôÖƒ baguslah cmtu... mean mak dia suke nak dpt menantu _ôÖÊ,7.30E+17,305,0,0,No,"Johore, Malaysia"
5/9/16,@Derek74399105,RT @Spoonkz: RT if you still haven't heard Lemonade and you still fine,7.30E+17,1214,1823,0,No,Nigeria
5/9/16,@SamadAzri,"Neraka yang paling ringan pun, sampai menggelegak otak. Kita sentuh air yang menggelegak pun dah melecur, apatah lagi api neraka?",7.30E+17,3300,0,0,No,"Johor,Malaysia"
5/9/16,@kamalersyad,"As difficult as it is, I need to stay strong.",7.30E+17,34,0,0,No,Singapore
5/9/16,@meanne81538566,@CelineBulaong @MihoNishidaOFC @itsShowtimena jusko nkk praning pag mihosan pag usapn e,7.30E+17,118,0,0,No,Singapore
5/9/16,@AndreaLambino,RT @Medyomaldito: HALA! _ôÖ± https://t.co/SuLP7YqQHM,7.30E+17,145,67,0,No,
5/9/16,@eilefe,RT @fastrackevents: Our #ManCrushMonday this week is Zelo! His vlog has just been uploaded onto our Facebook! Check it out everyone :) httpäó_,7.30E+17,82,249,0,No,
5/9/16,@tmj_sgp_jobs,#CareerArc #IT #Job alert: Project Manager | Manulife | #Singapore https://t.co/jcWwpVXZ4W #Jobs #Hiring,7.30E+17,878,0,0,No,Singapore
5/9/16,@gothiclynn,RT @PinkPurpleDots: {New Post} Review of some of the New Nail Product Releases from @essence_ZA - https://t.co/qEma99c438 https://t.co/5YNXäó_,7.30E+17,192,1,0,No,"Johannesburg , South Africa"
5/9/16,@valentiateoo,RT @seahJH: Got to blame my English if I can't do physics,7.30E+17,259,4,0,No,
5/9/16,@AfaArshad,@juita_mh daftar ypj ea ju?,7.30E+17,312,0,0,No,"Johor Bahru, Johor"
5/9/16,@abdulab0l,binoto ko si Leni dahil sa kakayahan nya. #LeniIsMyVP #BinotoKoSiLeni,7.30E+17,9,0,0,No,Singapore
5/9/16,@Ignatiuswoo97,RT @MadhanSooria: I legit dig my own grave sometimes,7.30E+17,138,1,0,No,johor bahru
5/9/16,@tanabe_marie,Binoto ko si Leni para sa mga taong naniniwala sa totoong pagbabago! #LeniIsMyVP #BinotoKoSiLeni,7.30E+17,7,0,0,No,Singapore
5/9/16,@inamoratababy,RT @Medyomaldito: HALA! _ôÖ± https://t.co/SuLP7YqQHM,7.30E+17,986,67,0,No,philippines
5/9/16,@munirah_midun,"RT @izz_ikhwan97: ""Bukan dulu rapat ke dengan dia?"" ""Aah"" ""Sekarang tak dah?"" ""Hati orang kita tak boleh terlalu memaksa"" It hurts everäó_",7.30E+17,564,66,0,No,"Kuala Kangsar, Perak"
5/9/16,@ViktorSvanberg,A new favorite: Cherry Bopper (Can't Stop LP) by @BeatFatigue1 https://t.co/DUJIgT95uk on #SoundCloud,7.30E+17,12,0,0,No,Singapore
5/9/16,@christydelmei_,Live LIFE like there is no tomorrow. LAUGH until the pain goes away and LOVE like nothing else in the world matters.,7.30E+17,22,0,1,No,Singapore
5/9/16,@hellofrmSG,@gnoserif @kiampah i was trying to make up for yesterday! ok i stop now haha.,7.30E+17,4170,0,0,No,Singapore
5/9/16,@amnhzn,RT @ChannelNewsAsia: More motorists trying to evade police road blocks in Singapore: SPF https://t.co/aspSggDLXk https://t.co/3olIJztQOJ,7.30E+17,103,11,0,No,
5/9/16,@TebogoRamokgadi,Yesterday vibes......... https://t.co/4u7r7KB8xd,7.30E+17,1281,0,0,No,SA/ Jhb
5/9/16,@phyquirks,"When the weekend crowd goes to work, Phy comes out to play! _ôï¿ #ootd #wiwt #pomelofashion https://t.co/TyA10AGHmy",7.30E+17,46,0,0,No,Singapore
5/9/16,@Vincent_john13,RT @Medyomaldito: HALA! _ôÖ± https://t.co/SuLP7YqQHM,7.30E+17,752,67,0,No,Dvo city
5/9/16,@mredzuankhalid_,@aliyanusha_ alhamdulillah. maju dah,7.30E+17,383,0,0,No,"Skudai, Johor Bahru"
5/9/16,@averyaloysius,Dreamer,7.30E+17,472,0,0,No,singapore
5/9/16,@svtscarrot,RT @venessa_chun: 1st episode of THE Ô_ÇÒÇÔ_î SM (THE Visible SM) released on 11 May 2015 with Sehun Chanyeol Chen äÖ_ Preview: https://t.co/r6kYgäó_,7.30E+17,248,40,0,No,ssangmundong
5/9/16,@dharshini1908,im disappointed in you,7.30E+17,430,0,0,No,Singapore
5/9/16,@syamirasmsdin,RT @Blackalogy: Kinda tired of everyoneäó»s bullshit lately.,7.30E+17,600,33,0,No,IIUM
5/9/16,@ariffinsapuan,_ôÖî https://t.co/eLH8sdbWf9,7.30E+17,808,0,0,No,Johor
5/9/16,@supkosong,@FakhariAizat apa kau ingat aku pondan seperti kamu ? aku juga punya ilmu kebal bebal sebal dua tiga kucing berlari meow meow aummm,7.30E+17,227,1,0,No,"Johor Bahru, Johor"
5/9/16,@_MySalmanKhan,RT @BeingSDayana: Handsome @BeingSalmanKhan with his friend in Dubai https://t.co/L1Jbc0yNxT,7.30E+17,9206,42,0,No,27ä_¥Ÿ
5/9/16,@evvok,RT @nwdiahh: This comment wins HAHAHAHAHA https://t.co/a7zGaWh3aZ,7.30E+17,605,1546,0,No,Trails/Tarmac
5/9/16,@ummiShamsuddin,RT @hannnnia: 'Why don't we pray when we are on our monthly cycles?' I really love reading this. _ôÍ´ https://t.co/YiJZl5IKFd,7.30E+17,320,3388,0,No,"Raub, Pahang"
5/9/16,@ayziyl,RT @Medyomaldito: HALA! _ôÖ± https://t.co/SuLP7YqQHM,7.30E+17,33,67,0,No,
5/9/16,@encomandomadrid,RT @Sweatluvr1: https://t.co/S2lTdqYOrU,7.30E+17,76,6,0,No,
5/9/16,@FyqaMalek,RT @BB_Johor: Tiket masih boleh di beli di Stadium Larkin selepas pkul 2.00 petang ini.Ayuh Johorean!,7.30E+17,69,43,0,No,"Johor Bahru, Johor"
5/9/16,@Ashrfrhn,"RT @officiallwkkmps: Pertolongan cemas. Uish, seram. HAHA https://t.co/sjTEwzgEbI",7.30E+17,1583,49,0,No,
5/9/16,@s1ntya_,RT @nwdiahh: This comment wins HAHAHAHAHA https://t.co/a7zGaWh3aZ,7.30E+17,649,1546,0,No,
5/9/16,@ShameleSSheep,RT @darrengdj: body's aching like there is no tomorrow,7.30E+17,213,3,0,No,singapore
5/9/16,@ChenIsaac,@JaredHang @_HongQiWei it's ok Jared faster come out we mahjong,7.30E+17,339,0,0,No,Singapore
5/9/16,@syahirahkogamo,RT @benjaminkheng: 11 years of friendship and this idiot still won't smile for me. https://t.co/zIffo7gbXc,7.30E+17,344,15930,0,No,kedah to melaka
5/9/16,@AiniAldi,Kau buat aku macam manusia tak de perasaan . Cuma guna kan aku bila perlu .,7.30E+17,337,0,0,No,JOHOR
5/9/16,@amirhsyhrh,@TwtLadiesMY haha yes! have you read tuhan? sambungan dia.,7.30E+17,167,0,0,No,"Johore, MY"
5/9/16,@barath_offl,RT @kandaknd: ö¬Íö¬»ö¿ö¬´ö¬ôö¿ö¬ô ö¬ôö¿šö¬¬ö¿ ö¬¬ö¬Ëö¬_ö¬Ëö¬©ö¿ ö¬ˆö¬Áö¿ö¬Âö¿ö¬_ö¬_ ö¬_ö¬©ö¿ö¬© ö¬Èö¬£ö¿ö¬£ö¿ö¬µö¿óö¬»ö¿ö¬´!! ö¬_ö¬Ëö¬Áö¿ö¬ôö¿ö¬ôö¿ ö¬Áö¬¿ö¬Ëö¬_ö¿ ö¬ö¬±ö¬Ëö¬µö¬Âö¿ö¬_ ö¬Âö¬Èö¬Á ö¬ôö¿óö¬ôö¿ö¬ôö¿óö¬¿ö¬_ö¬Áö¿ö¬ôö¿ö¬ô ö¬Èö¿ö¬ôö¿ö¬_ö¿ö¬_ö¿ ö¬´ö¿_ö¬ôö¿ö¬_ö¿ö¬_ö¿ö¬Áö¿ö¬µö¿ˆö¬©ö¿!! - ö¬_ö¬_ö¿ö¬_ö¬Ë ö¬¬ö¬_äó_,7.30E+17,2188,4,0,No,veetla
5/9/16,@1watchout1,jgn peningŒ_.. rase x nk masok u tu.. x yah masok.. ikot kata hati.. fikir mana baik je.. orite..,7.30E+17,485,0,1,No,"Johor Bahru, Johor"
5/9/16,@Tanavit23,_ô_Â maybe? #art #paint #arttoy #mightyjaxx #picture #cute #instalike #sample #picofthedayäó_ https://t.co/v4Z8whiJcc,7.30E+17,93,0,0,No,Singapore
5/9/16,@twt_gemuk,RT @afiqahqistina: _ôÖ‰_ôÖ‰_ôÖ‰_ôÖ‰_ôÖ‰_ôÖ‰ https://t.co/M8XgdhKW3Y,7.30E+17,17954,1,0,No,
5/9/16,@bellaaastoddart,"RT @krystlechong: today's paper was an entirely new definition of ""fk my life""",7.30E+17,449,3,0,No,SC: bellaxasdfghjkl
5/9/16,@VEnAmMar57,"RT @nazreenazahri: "" Sayang? "" "" Ye, sayang? "" Best reply ever.",7.30E+17,1558,660,0,No,
5/9/16,@NImanina_,Serious dont know why,7.30E+17,386,0,0,No,"Johore, Malaysia"
5/9/16,@ArifZulfakar,muka dia macam syeera rahim,7.30E+17,420,0,0,No,"Johor Bahru, Johor"
5/9/16,@ElizaHaRa,@yjseong90 hopefully !!,7.30E+17,2181,0,0,No,Singapore
5/9/16,@alonso_daryl,Binoto ko si Leni para sa mga kabataang nangangarap na umangat sa buhay! #LeniIsMyVP #BinotoKoSiLeni,7.30E+17,7,0,0,No,Singapore
5/9/16,@maryelic07,This is soooo effin cuteee. Gyaaaaaa. Kasi kasi eeee _ôÖ_ôÖ__ôÖ__ôÍ„_ôÖ‰_ô»š eng heheret nye telege #ALDUBinITALYDay1 https://t.co/hHOzFNN1UQ,7.30E+17,156,0,0,No,Singapore
5/9/16,@AnonymousTrack7,"Hidup terlalu singkat jika hanya menyesal. Hidup hanya sekali, namun jika digunakan dengan baik, sekali saja cukup!",7.30E+17,2388,0,0,No,Indonesia - Singapore
5/9/16,@Mumtxxh,RT @FahmiHeavens: Berapa ramai yang diberi nikmat kaki oleh Allah tapi tidak berjalan ke masjid dan majlis ilmu?,7.30E+17,2530,993,0,No,
5/9/16,@pandoo_found,The power of TEAMWORK! Check it out in this week's #fridayfromthefield. https://t.co/Oom8iw4NHn @GlblCtzn #teamwork https://t.co/yxAqeOKcFd,7.30E+17,183,2,0,No,Singapore
5/9/16,@masug,"Watch an insanely dexterous robot perform precision tasks - CNET: The HDMS 551s1 robot can stack objects, uns... https://t.co/5PQ2GFq0Bc",7.30E+17,100103,0,0,No,Singapore
5/9/16,@masug,"The New Yorker comes to life with augmented reality cover - CNET: In a first for the 91-year-old magazine, Th... https://t.co/oJ1MpByN9d",7.30E+17,100103,0,0,No,Singapore
5/9/16,@mindless_928,RT @Medyomaldito: HALA! _ôÖ± https://t.co/SuLP7YqQHM,7.30E+17,140,67,0,No,Davao City
5/9/16,@BelindaCHL,I'm at Kandang Kerbau (KK) Women's & Children's Hospital in Singapore https://t.co/7bv9EfIsOW,7.30E+17,394,0,0,No,IG @belindachanhuili
5/9/16,@hanalynn_naimo,hana punya lawak kali nie win.. dah smpai kls tgok2 kosong! bukak2 wasap dok senyum sorang2 hahaha,7.30E+17,141,0,0,No,"Kulai Jaya, Johor"
5/9/16,@Sumarto59,I'm at Naresh Trading in Singapore w/ @mato04368008 https://t.co/f7qZeAslnu,7.30E+17,418,0,0,No,"1.388232,103.755633"
5/9/16,@bernspineda10,Oo nga pala alang tayo so shut up nalang ako..,7.30E+17,152,0,0,No,Singapore
5/9/16,@Dr0Alvarez,Self promotion #wagibalikangmarcos #novote4marcos,7.30E+17,3,0,0,No,Singapore
5/9/16,@nrlfrhdynh,@intanabilah macam selena gomez _ôÖë dah comment tu like lah sekali _ô»‹,7.30E+17,231,0,0,No,Johore
5/9/16,@watchamy,RT @SJKSG: [PHOTO] 150708 #SongJoongKi at Incheon Airport https://t.co/X8I2frR7du,7.30E+17,10,93,0,No,
5/9/16,@AdamKhooTech,"""Corrections: May 9, 2016"" by Unknown Author via NYT https://t.co/xXgHh5Huwe",7.30E+17,790,0,0,No,Singapore
5/9/16,@piqahrahmat,@itsAyep @_Eydaaa tang kene tu la hahaa,7.30E+17,757,0,0,No,"pasir gudang ,johor "
5/9/16,@depressed_adult,@tlrndckd Üƒ†ÜƒëÜƒ†ÜƒëÜƒ†ÜƒëÜƒ†Üƒ†ÜƒëÜƒ†Üƒ†Üƒ†Üƒ†Üƒ†ÔÈÂ ‡ŸÔôÁ±Ç ÒÊîÒ_Õ_š ÒÖ_Ô‹šÒÖ Ô_šÒëÔ‹ Ò¢ó Ò‹_ÒŸ;;;‡ŸÔôÁ±Á_ôÒ_óÒ_î(ÜƒšÜ‹Ç)Üƒ†ÜƒëÜƒ†Üƒ†Üƒ†Üƒ†,7.30E+17,135,0,0,No,Singapore
5/9/16,@_MySalmanKhan,RT @BeingSDayana: Cutie @BeingSalmanKhan will definitely make you smile on a boring Monday with his Infinite Expressions _ôÖ_ôÖ_ôÖ https://t.co/Täó_,7.30E+17,9206,12,0,No,27ä_¥Ÿ
5/9/16,@__Cyrx,10 more days hehe chiong ah,7.30E+17,269,0,0,No,Singapore
5/9/16,@arksnaps,RT @STcom: .@SingaporeAir plane in near-collision at S. Korea's Incheon airport: Reports https://t.co/7ySrupnF1v https://t.co/Zv4PpafXT4,7.30E+17,389,49,0,No,Singa on two.
5/9/16,@tanhuiyi,How Breast Milk Nutrients Differ Depending on Gender https://t.co/76kQKoW33G,7.30E+17,597,0,0,No,Singapore
5/9/16,@tinybirdfarts,I'M SO HAPPY I BOUGHT A PINEAPPLE DRAWSTRING BAG (ouo)=3=3=3 NOW I CAN CARRY A PINEAPPLE AROUND,7.30E+17,57,0,1,No,Singapore
5/9/16,@ValeriaaxTae,RT @Bulletproof_SG: [INSTA] Kim Minjae posted a photo with V on Instagram. He went to the concert today as well! #ÔÁ©Õ€‹ÒÊëÔƒ‹Ô†Â #BTS https://t.co/äó_,7.30E+17,516,1740,0,No,Bangtan's dorm
5/9/16,@heyitsbatrisyia,RT @copiemax: HuhuhuuhheheheHAHAHAHAHAHAHAH https://t.co/itXlwH4yYD,7.30E+17,491,1,0,No,"Ipoh, MY"
